Date,Department,Resource_ID,Cloud_Service,Resource_Type,Region,CPU_Usage_Percent,Memory_Usage_Percent,Storage_Usage_GB,Usage_Hours,Cost_USD
2026-05-31 00:00:00,Sales,RES07314,Compute,Serverless,US East,46.43,55.78,40.57,7.74,22.8
2026-05-31 00:00:00,Sales,RES08982,Database,Database Server,Asia Pacific,53.58,86.24,133.01,7.83,73.38
2026-06-01 00:00:00,Finance,RES01154,Database,Data Warehouse,US East,60.03,51.07,60.17,7.99,89.91
2026-06-01 00:00:00,Finance,RES05425,Networking,Network Gateway,US West,43.55,41.81,138.31,4.31,30.52
2026-06-01 00:00:00,HR,RES08124,Database,Database Server,India,16.29,42.25,171.48,10.88,66.45
2026-06-01 00:00:00,HR,RES10999,Database,Database Server,US West,20.74,22.65,369.71,9.12,71.93
2026-06-01 00:00:00,IT,RES00801,Compute,Container,Europe,11.3,30.68,58.12,10.3,30.32
2026-06-01 00:00:00,IT,RES01521,Database,Data Warehouse,India,55.82,52.74,410.47,18.95,145.49
2026-06-01 00:00:00,IT,RES01795,Networking,Network Gateway,US West,70.93,65.22,47.82,4.31,39.3
2026-06-01 00:00:00,IT,RES02146,Compute,Container,US West,90.76,92.84,74.56,9.5,48.07
2026-06-01 00:00:00,IT,RES03135,Database,Data Warehouse,US East,87.88,94.35,76.33,5.87,78.84
2026-06-01 00:00:00,IT,RES03533,Database,Data Warehouse,India,68.47,53.38,355.78,13.49,118.46
2026-06-01 00:00:00,IT,RES04199,Storage,Object Storage,India,38.91,39.58,50.7,12,5.9
2026-06-01 00:00:00,IT,RES08006,Compute,Serverless,India,98,97.62,45.07,7.09,37.96
2026-06-01 00:00:00,IT,RES08577,Database,Database Server,US East,85.39,81.96,86.82,17.15,137.2
2026-06-01 00:00:00,IT,RES09332,Database,Database Server,Europe,71.59,68.2,55.62,8.65,92.22
2026-06-01 00:00:00,IT,RES10084,Compute,Virtual Machine,US East,16.01,42.91,37.41,22.94,69.87
2026-06-01 00:00:00,IT,RES10381,Storage,Block Storage,US West,68.72,60.74,134.06,13.02,17.91
2026-06-01 00:00:00,Marketing,RES05814,Compute,Serverless,India,77.58,85.48,62.32,17.4,47.23
2026-06-01 00:00:00,Operations,RES00444,Storage,Object Storage,Asia Pacific,56.48,72.6,416.29,7.54,26.61
2026-06-01 00:00:00,Operations,RES01679,Database,Database Server,India,69.44,68.08,220.28,7.03,63.23
2026-06-01 00:00:00,Operations,RES01714,Compute,Container,India,7.59,6.39,141.78,21.6,40.64
2026-06-01 00:00:00,Operations,RES02561,Compute,Serverless,India,55.01,42.13,184.42,22.25,32.1
2026-06-01 00:00:00,Operations,RES02572,Storage,Object Storage,India,86.17,80.86,75.28,9.67,30.52
2026-06-01 00:00:00,Operations,RES05612,Database,Data Warehouse,India,27.89,34.74,38.25,7.01,59.94
2026-06-01 00:00:00,Sales,RES08201,Storage,Block Storage,Asia Pacific,97.79,87.61,15.15,6.28,34.58
2026-06-02 00:00:00,Finance,RES08005,Database,Database Server,US East,20.66,29.44,137.63,18.42,129.13
2026-06-02 00:00:00,Finance,RES09505,Database,Data Warehouse,US East,62.76,44.06,264.85,22.63,204.88
2026-06-02 00:00:00,HR,RES03436,Compute,Virtual Machine,US East,35.69,40.14,96.1,17.62,55.59
2026-06-02 00:00:00,HR,RES04629,Storage,Block Storage,India,36.65,30.85,92.07,16.56,13.77
2026-06-02 00:00:00,HR,RES04843,Database,Database Server,US West,26.63,13.99,27.97,6.43,52.56
2026-06-02 00:00:00,IT,RES00254,Compute,Virtual Machine,US West,49,48.92,76.1,4.06,25.67
2026-06-02 00:00:00,IT,RES00548,Compute,Serverless,Europe,9.67,32.46,263.34,10.34,24.48
2026-06-02 00:00:00,IT,RES00693,Compute,Serverless,US West,73.78,72.88,321.74,6.1,37.46
2026-06-02 00:00:00,IT,RES06788,Storage,Object Storage,India,17.43,32.27,132.34,18.43,5
2026-06-02 00:00:00,Operations,RES03166,Database,Database Server,US West,62.85,82.62,24.16,7.63,73.74
2026-06-02 00:00:00,Operations,RES06520,Database,Database Server,India,67.72,73.1,120.73,20.13,136.86
2026-06-02 00:00:00,Operations,RES11707,Compute,Container,US West,22.33,45.56,22.84,10.64,26.4
2026-06-02 00:00:00,Operations,RES11710,Networking,Load Balancer,Asia Pacific,54.59,53.85,68.06,11.24,47.59
2026-06-02 00:00:00,Sales,RES02883,Compute,Serverless,Asia Pacific,56.67,43.83,363.7,23.87,41.64
2026-06-02 00:00:00,Sales,RES04568,Storage,Block Storage,India,98,84.51,75.52,7.11,30.16
2026-06-02 00:00:00,Sales,RES05112,Storage,Block Storage,India,46.76,56.35,89.61,11.31,9.68
2026-06-02 00:00:00,Sales,RES10194,Compute,Virtual Machine,US East,61.84,83.23,185.09,18.38,81.99
2026-06-02 00:00:00,Sales,RES10623,Database,Data Warehouse,US East,45.64,41.76,253.44,14.85,142.24
2026-06-03 00:00:00,Finance,RES01825,Database,Data Warehouse,India,47.8,49.68,188.57,18.85,143.74
2026-06-03 00:00:00,Finance,RES05759,Networking,Network Gateway,India,18.8,33.2,47.04,21.23,41.71
2026-06-03 00:00:00,Finance,RES10030,Compute,Virtual Machine,US East,31.72,30.15,38.23,19.13,67.05
2026-06-03 00:00:00,HR,RES00438,Storage,Object Storage,US West,36.29,36.26,55.41,5.92,11.22
2026-06-03 00:00:00,HR,RES04829,Compute,Serverless,Asia Pacific,37.19,34.58,73.55,7.53,25.03
2026-06-03 00:00:00,IT,RES03639,Compute,Virtual Machine,Europe,71.34,69.55,406.24,21.94,96.62
2026-06-03 00:00:00,IT,RES05866,Database,Database Server,Asia Pacific,56.37,74.02,102.85,19.25,157.84
2026-06-03 00:00:00,IT,RES08211,Storage,Block Storage,India,53.84,51.67,26.13,15.37,23.6
2026-06-03 00:00:00,IT,RES09898,Networking,Load Balancer,Asia Pacific,88.74,96.83,106.05,15.86,63.94
2026-06-03 00:00:00,IT,RES10700,Database,Database Server,Europe,27.2,31.29,73.87,11.48,92.62
2026-06-03 00:00:00,IT,RES11535,Compute,Container,US East,6.66,10.19,847.93,7.01,24.21
2026-06-03 00:00:00,IT,RES11910,Compute,Serverless,India,96.33,87.8,247.39,17.61,51.49
2026-06-03 00:00:00,Marketing,RES04875,Database,Data Warehouse,Asia Pacific,42.9,42.56,185,5.32,61.19
2026-06-03 00:00:00,Marketing,RES11057,Compute,Virtual Machine,Asia Pacific,76,75.73,54.8,24,101.56
2026-06-03 00:00:00,Operations,RES02112,Compute,Serverless,India,59.08,68.77,52.9,23.44,47.39
2026-06-03 00:00:00,Sales,RES01070,Compute,Container,US East,40.52,50.44,154.48,20.64,56.14
2026-06-03 00:00:00,Sales,RES02806,Storage,Object Storage,Europe,58.15,45.75,153.57,14.37,21.42
2026-06-03 00:00:00,Sales,RES03118,Database,Data Warehouse,India,98,79.96,121.55,19.32,164.67
2026-06-03 00:00:00,Sales,RES04450,Storage,Block Storage,Europe,44.83,66.34,288.41,20.27,23.09
2026-06-04 00:00:00,Finance,RES01906,Networking,Network Gateway,US East,55.15,58.89,189.61,19.33,56.06
2026-06-04 00:00:00,Finance,RES04574,Storage,Block Storage,Asia Pacific,35.25,42.29,207.52,16.28,18.39
2026-06-04 00:00:00,Finance,RES06948,Compute,Virtual Machine,India,59.18,57.65,184.37,20.18,68.63
2026-06-04 00:00:00,Finance,RES07147,Database,Data Warehouse,Asia Pacific,31.78,35.37,100.31,15.33,149.21
2026-06-04 00:00:00,Finance,RES10754,Networking,Load Balancer,Asia Pacific,9.24,12.55,340.07,9.37,21.89
2026-06-04 00:00:00,HR,RES02885,Compute,Virtual Machine,US West,50.39,52.71,126.47,11.18,53.41
2026-06-04 00:00:00,HR,RES10413,Database,Database Server,US East,43.19,73.14,67.1,20.58,155.88
2026-06-04 00:00:00,HR,RES11168,Database,Database Server,India,8.76,29.6,191.91,20.06,119.27
2026-06-04 00:00:00,IT,RES00614,Database,Database Server,India,37.08,57.31,218.48,9.43,73.31
2026-06-04 00:00:00,IT,RES01432,Storage,Block Storage,US East,58.83,44.98,13.24,4.62,23.49
2026-06-04 00:00:00,IT,RES02413,Storage,Object Storage,India,12.67,15.16,258.58,18.25,15.21
2026-06-04 00:00:00,IT,RES02914,Compute,Serverless,India,53.34,46.91,53.95,21.14,38.77
2026-06-04 00:00:00,IT,RES03495,Storage,Block Storage,US West,77.46,77.86,41.93,23.21,33.8
2026-06-04 00:00:00,IT,RES04472,Compute,Container,India,70.76,88.75,210,21.24,54.29
2026-06-04 00:00:00,IT,RES05316,Storage,Block Storage,US East,40.6,42.83,50.11,23.97,11.33
2026-06-04 00:00:00,IT,RES06136,Compute,Serverless,Asia Pacific,14.47,34.76,154.28,14.24,30.04
2026-06-04 00:00:00,IT,RES06811,Storage,Object Storage,India,77.71,73.76,109.38,7.64,20.97
2026-06-04 00:00:00,IT,RES08708,Storage,Object Storage,India,17.96,45.84,125.27,21.85,11.33
2026-06-04 00:00:00,IT,RES09421,Storage,Block Storage,India,12.64,34.47,59,17.47,10.22
2026-06-04 00:00:00,IT,RES10308,Database,Data Warehouse,Europe,66.35,66.08,88.18,17.88,183.4
2026-06-04 00:00:00,IT,RES11529,Compute,Container,US West,73.35,67.73,209.55,20.87,65.26
2026-06-04 00:00:00,IT,RES11887,Compute,Virtual Machine,India,12.68,23.56,151.59,6.12,20.8
2026-06-04 00:00:00,Marketing,RES02207,Compute,Serverless,US East,39.6,47.7,346.62,19.08,44.81
2026-06-04 00:00:00,Operations,RES02559,Storage,Block Storage,Asia Pacific,51.27,42.93,67.45,11.2,19.91
2026-06-04 00:00:00,Operations,RES04157,Networking,Load Balancer,Asia Pacific,64.77,57.53,141.24,21.57,68.8
2026-06-04 00:00:00,Operations,RES07213,Storage,Block Storage,India,55.92,38.19,21.91,9.75,16.49
2026-06-04 00:00:00,Operations,RES07375,Compute,Container,Europe,81.3,80.99,76.69,15.3,58.26
2026-06-04 00:00:00,Operations,RES11940,Compute,Serverless,India,52.22,52.82,95.54,11.58,27.48
2026-06-04 00:00:00,Sales,RES01310,Storage,Block Storage,US East,77.95,74.57,91.48,4.04,30.58
2026-06-04 00:00:00,Sales,RES07187,Storage,Object Storage,India,6.42,14.39,21.43,14.16,7.43
2026-06-04 00:00:00,Sales,RES07609,Compute,Serverless,Asia Pacific,63.07,66.31,80.8,23.27,54.09
2026-06-04 00:00:00,Sales,RES09212,Storage,Block Storage,US West,75.58,65.85,19.82,8.5,26.69
2026-06-04 00:00:00,Sales,RES09888,Database,Data Warehouse,Europe,11.37,36.88,27.34,14.91,138.72
2026-06-04 00:00:00,Sales,RES10094,Database,Database Server,US East,64.96,70.18,38.2,15.54,122.49
2026-06-05 00:00:00,Finance,RES01177,Compute,Serverless,India,45.14,23.13,101.08,18,27.7
2026-06-05 00:00:00,Finance,RES05457,Storage,Block Storage,US East,79.44,70.29,288.51,5.11,34.74
2026-06-05 00:00:00,Finance,RES06597,Compute,Serverless,India,47.49,46.65,145.79,16.86,24.48
2026-06-05 00:00:00,Finance,RES08765,Networking,Network Gateway,US West,18.09,22.76,92.95,18.06,51.45
2026-06-05 00:00:00,HR,RES07299,Compute,Virtual Machine,India,83.92,98,234.49,10.87,59.41
2026-06-05 00:00:00,IT,RES00966,Compute,Container,US East,17.48,34.51,25.86,12.77,24.64
2026-06-05 00:00:00,IT,RES01323,Compute,Container,US East,34.95,41.52,14.04,6.99,22.76
2026-06-05 00:00:00,IT,RES03047,Networking,Network Gateway,India,52.24,69.34,97.53,8.57,35.55
2026-06-05 00:00:00,IT,RES04783,Compute,Container,US West,39.99,57.55,34.9,20.67,55.04
2026-06-05 00:00:00,IT,RES05011,Compute,Virtual Machine,India,88.59,89.95,123.76,8.17,49.16
2026-06-05 00:00:00,IT,RES05489,Compute,Container,Asia Pacific,59.12,53.05,63.96,19.11,59.22
2026-06-05 00:00:00,IT,RES07450,Compute,Virtual Machine,Asia Pacific,44.73,41.38,616.92,22.21,87.86
2026-06-05 00:00:00,IT,RES09383,Compute,Container,Asia Pacific,79.31,89.68,109.34,20.69,65.51
2026-06-05 00:00:00,IT,RES09980,Database,Database Server,India,17.51,21.16,69.25,23.47,135.83
2026-06-05 00:00:00,Marketing,RES04763,Storage,Block Storage,Europe,16.59,20.01,91.44,8.77,8.07
2026-06-05 00:00:00,Marketing,RES06242,Networking,Load Balancer,India,90.29,94.19,118.77,15.4,52.14
2026-06-05 00:00:00,Operations,RES00078,Storage,Block Storage,Asia Pacific,66.64,75.45,311.34,9.1,23.51
2026-06-05 00:00:00,Operations,RES01634,Database,Data Warehouse,US West,45.5,38.83,25.75,4.57,55.57
2026-06-05 00:00:00,Operations,RES06512,Networking,Load Balancer,India,69.69,66.93,749.37,21.82,58.57
2026-06-05 00:00:00,Operations,RES07946,Compute,Virtual Machine,Asia Pacific,67.16,55.9,114.45,20.96,85.86
2026-06-05 00:00:00,Operations,RES11542,Compute,Virtual Machine,Asia Pacific,94.19,77.95,74.49,16.07,81.08
2026-06-05 00:00:00,Sales,RES01157,Storage,Block Storage,US East,44.53,66.27,692.4,18.67,27.83
2026-06-05 00:00:00,Sales,RES08928,Networking,Network Gateway,US West,36.04,28.57,340,8.96,32.35
2026-06-05 00:00:00,Sales,RES09054,Compute,Serverless,Europe,25.35,24.94,116.05,5.17,16.22
2026-06-05 00:00:00,Sales,RES10819,Compute,Container,India,19.08,38.82,102.06,8.92,16.7
2026-06-06 00:00:00,Finance,RES00800,Storage,Object Storage,US East,85.47,95.59,550.46,23.31,42.08
2026-06-06 00:00:00,Finance,RES04276,Compute,Virtual Machine,Asia Pacific,75.25,74.86,120.49,11.06,56.4
2026-06-06 00:00:00,Finance,RES04841,Storage,Object Storage,Asia Pacific,73.15,80.2,154.08,7.24,36.07
2026-06-06 00:00:00,Finance,RES05574,Compute,Serverless,India,45.81,59.5,62.13,16.86,38.13
2026-06-06 00:00:00,Finance,RES07186,Compute,Container,India,84.86,79.41,62.51,20.52,64.72
2026-06-06 00:00:00,Finance,RES07422,Storage,Block Storage,Asia Pacific,60.78,56.34,229.47,18.77,24.85
2026-06-06 00:00:00,Finance,RES08479,Compute,Virtual Machine,US East,57.98,66.88,226.69,20.16,76.7
2026-06-06 00:00:00,Finance,RES11247,Compute,Container,India,48.34,42.07,124.33,12.52,38.02
2026-06-06 00:00:00,HR,RES00350,Compute,Serverless,Asia Pacific,34.98,55.38,103.69,8.49,26.67
2026-06-06 00:00:00,HR,RES01932,Compute,Virtual Machine,India,68.52,71.25,18.4,23.41,79.23
2026-06-06 00:00:00,HR,RES05297,Compute,Container,US West,82.39,96.02,66.81,21.51,71.35
2026-06-06 00:00:00,HR,RES05318,Compute,Serverless,India,45.48,48.54,110.48,5.09,29.37
2026-06-06 00:00:00,HR,RES09532,Compute,Serverless,Asia Pacific,86.42,73.96,66.92,10.92,36.98
2026-06-06 00:00:00,HR,RES10038,Compute,Virtual Machine,India,26.42,43.62,525.2,8.35,36.05
2026-06-06 00:00:00,HR,RES11460,Database,Database Server,US East,20.36,25.14,96.73,5.74,46.15
2026-06-06 00:00:00,IT,RES06685,Database,Data Warehouse,India,18.37,37.88,116.51,20.96,154.31
2026-06-06 00:00:00,IT,RES07516,Compute,Serverless,Asia Pacific,24.11,35.03,203.82,8.12,23.77
2026-06-06 00:00:00,IT,RES09693,Database,Database Server,India,45.16,59.75,105.53,11.85,86.29
2026-06-06 00:00:00,IT,RES09711,Storage,Object Storage,Europe,46.27,65.6,91.42,16.69,21
2026-06-06 00:00:00,IT,RES10188,Compute,Virtual Machine,US West,64.79,67.7,170.79,20.62,81.75
2026-06-06 00:00:00,IT,RES10953,Compute,Container,US West,16.45,21.92,236.69,10.34,20.9
2026-06-06 00:00:00,IT,RES11506,Storage,Object Storage,Europe,64.22,65.52,121.74,11.31,25.87
2026-06-06 00:00:00,Marketing,RES05682,Compute,Container,Europe,82.87,84.68,50.05,10.44,45.05
2026-06-06 00:00:00,Marketing,RES11602,Storage,Block Storage,US West,36.36,49.31,97.07,12.61,12.91
2026-06-06 00:00:00,Operations,RES07156,Compute,Serverless,US West,55.73,72.42,41.41,18.19,49.35
2026-06-06 00:00:00,Operations,RES08092,Compute,Virtual Machine,US East,34.11,35.54,37.81,18.56,62.33
2026-06-06 00:00:00,Sales,RES05482,Networking,Network Gateway,US East,5.78,6.73,165.03,20.75,48.22
2026-06-06 00:00:00,Sales,RES09136,Database,Data Warehouse,India,56.57,58.57,61.63,14.79,117.97
2026-06-07 00:00:00,Finance,RES00946,Storage,Object Storage,Asia Pacific,80.96,73.3,141.02,21.81,32.17
2026-06-07 00:00:00,Finance,RES01931,Storage,Block Storage,US East,91.94,82.82,46.85,20.39,31.89
2026-06-07 00:00:00,Finance,RES04124,Storage,Object Storage,US East,13.34,8.47,132.66,12.01,5
2026-06-07 00:00:00,Finance,RES05883,Compute,Virtual Machine,Europe,59.6,68.13,55.4,13.1,58.11
2026-06-07 00:00:00,Finance,RES07796,Compute,Container,Asia Pacific,8.85,21.72,456.54,14.2,34.36
2026-06-07 00:00:00,IT,RES02893,Storage,Block Storage,India,8.08,13.68,49.11,17.76,5
2026-06-07 00:00:00,IT,RES05815,Database,Data Warehouse,US East,14.78,22.92,272.71,14.54,126.26
2026-06-07 00:00:00,IT,RES11380,Storage,Block Storage,US East,68.33,79.21,191.48,21.48,32.85
2026-06-07 00:00:00,Marketing,RES01656,Networking,Network Gateway,India,9.07,30.7,39.21,12.66,39.53
2026-06-07 00:00:00,Marketing,RES03664,Compute,Serverless,India,36.74,26.03,36.43,17.76,34.93
2026-06-07 00:00:00,Marketing,RES04389,Compute,Serverless,India,26.92,28.79,102.89,21.86,33.64
2026-06-07 00:00:00,Marketing,RES06183,Compute,Serverless,India,15.03,32.38,89.18,13.03,26.97
2026-06-07 00:00:00,Marketing,RES06413,Storage,Block Storage,India,40.33,57.6,87.09,6.21,10.72
2026-06-07 00:00:00,Operations,RES04417,Compute,Container,India,74.96,80.58,61.73,7.67,36.01
2026-06-07 00:00:00,Operations,RES05271,Database,Data Warehouse,Asia Pacific,27.44,48.55,75.12,20.51,190.83
2026-06-07 00:00:00,Operations,RES06326,Compute,Container,US West,16.58,33.24,542.13,12.68,36.16
2026-06-07 00:00:00,Operations,RES09770,Database,Data Warehouse,US West,50.4,45.8,68.16,7.91,89.22
2026-06-07 00:00:00,Sales,RES02730,Compute,Container,Europe,37.78,59.01,215.39,8.07,31.12
2026-06-07 00:00:00,Sales,RES04533,Compute,Container,India,74.47,81.02,63.88,16.62,53.2
2026-06-07 00:00:00,Sales,RES10104,Database,Database Server,Asia Pacific,30.88,26.01,94.53,16.3,129.9
2026-06-08 00:00:00,Finance,RES01256,Compute,Virtual Machine,US East,56.14,53.55,32.95,11.1,52.19
2026-06-08 00:00:00,Finance,RES02211,Database,Database Server,India,85.65,76.56,149.66,9.28,79.21
2026-06-08 00:00:00,Finance,RES02575,Compute,Virtual Machine,Asia Pacific,68.95,83.6,47.27,8.5,43.34
2026-06-08 00:00:00,Finance,RES04514,Storage,Block Storage,India,80.42,88.14,237.12,19.63,28.06
2026-06-08 00:00:00,Finance,RES06265,Compute,Virtual Machine,India,82.31,74.93,92.72,4.27,35.47
2026-06-08 00:00:00,HR,RES01227,Storage,Object Storage,Asia Pacific,85.96,70.25,232.14,7.68,27.64
2026-06-08 00:00:00,HR,RES01391,Compute,Serverless,Europe,68.77,72.19,157.54,23.81,62.51
2026-06-08 00:00:00,HR,RES09202,Compute,Serverless,US West,76.91,76.23,149.88,7.56,31.26
2026-06-08 00:00:00,IT,RES01042,Networking,Network Gateway,US West,69.15,68.99,103.88,19.51,68.99
2026-06-08 00:00:00,IT,RES01302,Database,Data Warehouse,Asia Pacific,47.21,42.76,239.34,21.69,202.03
2026-06-08 00:00:00,IT,RES04288,Storage,Block Storage,India,54.61,46.69,42.04,11.07,18.68
2026-06-08 00:00:00,IT,RES05458,Compute,Container,US East,10.54,16.77,586.66,16.01,34.86
2026-06-08 00:00:00,IT,RES09247,Compute,Virtual Machine,Asia Pacific,81.52,79.99,121.99,19.99,88.64
2026-06-08 00:00:00,Marketing,RES05257,Networking,Load Balancer,US West,55.51,64.17,46.12,15.26,54.91
2026-06-08 00:00:00,Operations,RES06210,Storage,Block Storage,Asia Pacific,26.37,24.18,60.4,6.39,5.73
2026-06-08 00:00:00,Operations,RES06423,Storage,Object Storage,Asia Pacific,86.58,79.47,269.45,20.56,28.06
2026-06-08 00:00:00,Operations,RES11021,Compute,Virtual Machine,India,52.06,50.43,63.69,12.63,41.15
2026-06-08 00:00:00,Operations,RES11214,Compute,Container,US East,54.21,65.81,133.54,21.91,64.59
2026-06-08 00:00:00,Sales,RES00629,Storage,Block Storage,US West,16.96,47.88,69.13,18.53,15.65
2026-06-08 00:00:00,Sales,RES11385,Compute,Container,US West,82.13,91.23,223.51,11.72,51.4
2026-06-09 00:00:00,Finance,RES03788,Compute,Virtual Machine,Asia Pacific,9.46,33.7,87.05,7.16,31.53
2026-06-09 00:00:00,Finance,RES04774,Database,Database Server,Asia Pacific,57.18,47.28,482.66,21.15,170.62
2026-06-09 00:00:00,Finance,RES05806,Compute,Serverless,India,68.35,57.27,91.67,12.11,34.79
2026-06-09 00:00:00,Finance,RES05934,Compute,Virtual Machine,Asia Pacific,11.01,31.07,423.98,23.23,77.86
2026-06-09 00:00:00,Finance,RES09689,Compute,Serverless,Europe,17.41,18.68,80.37,23.27,42.67
2026-06-09 00:00:00,Finance,RES10825,Networking,Load Balancer,India,43.95,41.24,99.13,6.3,30.97
2026-06-09 00:00:00,HR,RES00284,Storage,Block Storage,US East,96.19,95.59,230.33,13.87,37.92
2026-06-09 00:00:00,HR,RES03105,Compute,Virtual Machine,India,42.11,60.93,159.57,20.26,63.33
2026-06-09 00:00:00,HR,RES10681,Compute,Serverless,India,18.11,39.46,153.01,6.33,15.6
2026-06-09 00:00:00,HR,RES10749,Storage,Object Storage,India,37.79,38.3,60.42,16.88,18.56
2026-06-09 00:00:00,IT,RES02779,Compute,Serverless,India,8.68,31.6,207.87,16.49,25.56
2026-06-09 00:00:00,IT,RES05390,Compute,Serverless,Europe,70.94,72.85,63.35,21.5,54.45
2026-06-09 00:00:00,IT,RES08650,Database,Data Warehouse,India,64.17,77.12,313.87,15.41,125.68
2026-06-09 00:00:00,IT,RES08931,Storage,Block Storage,Europe,18.15,28.75,26.69,6.32,5.43
2026-06-09 00:00:00,Marketing,RES00396,Compute,Virtual Machine,US East,69.39,67.95,27.98,13.88,57.54
2026-06-09 00:00:00,Operations,RES00678,Storage,Block Storage,India,62.4,52.07,485.71,14.75,23.77
2026-06-09 00:00:00,Operations,RES01230,Compute,Container,Europe,17.02,34.98,39.56,20.7,48.49
2026-06-09 00:00:00,Operations,RES08733,Compute,Serverless,US West,73.57,59.7,50.83,19.09,44.84
2026-06-09 00:00:00,Operations,RES09436,Compute,Virtual Machine,Asia Pacific,62.15,63.95,14.19,9.28,51.85
2026-06-09 00:00:00,Operations,RES10155,Networking,Network Gateway,India,12.87,28.65,157.37,18.25,39.46
2026-06-09 00:00:00,Sales,RES00117,Networking,Load Balancer,Asia Pacific,57.34,68.51,114.13,11.34,36.53
2026-06-09 00:00:00,Sales,RES02772,Storage,Block Storage,India,52.28,43.03,99.79,6.29,20.65
2026-06-09 00:00:00,Sales,RES03729,Storage,Block Storage,Asia Pacific,59.21,56.83,37.13,8.22,16.13
2026-06-09 00:00:00,Sales,RES07250,Database,Data Warehouse,India,18.36,30.66,135.67,21.48,158.03
2026-06-09 00:00:00,Sales,RES08270,Compute,Serverless,Asia Pacific,89.22,79.12,647.06,21.81,56.11
